annotater_id	table_id	hypothesis	label
GW51	T803	The Dawn of the Planet of the Apes ist ein Film aus dem Jahr 2014.	E
GW51	T803	Die Morgendämmerung des Planeten der Affen ist der fünfte Film der Serie Planet of the Apes.	N
GW51	T803	Die Dawn of the Planet of the Apes ist der einzige Film der Serie, der über 3 Stunden läuft.	C
GW12	T803	Dawn of the Planet of the Apes wurde im Sommer 2014 veröffentlicht.	E
GW12	T803	Die Laufzeit für Dawn of the Planet of the Apes beträgt über 2 Stunden.	N
GW12	T803	Dawn of the Planet of the Apes ist ein Film mit Matt Reeves, Michael Giacchino und William Hoy.	C
GW28	T803	Dawn of the Planet of the Apes ist ein Film aus Hollywood.	E
GW28	T803	Dawn of the Planet of the Apes beschäftigte keine wirklichen Affen überhaupt.	N
GW28	T803	Dawn of the Planet of the Apes war eine völlig originelle, einzigartige Geschichte.	C
GW51	T807	Culture Club ist eine englische Band aus London, die sich auf Rock, Soul und New Wave spezialisiert hat.	E
GW51	T807	Culture Club ist wohl der erfolgreichste Tour-Act von Virgin in den 1980er Jahren.	N
GW51	T807	Der Culture Club trennte sich 1986 und kam 2011 für eine letzte Hurrah-Tour wieder zusammen.	C
GW12	T807	Culture Club entstand 1981 in London, England.	E
GW12	T807	Helen Terry ist mit den Labels Virgin und Epic assoziiert.	N
GW12	T807	cultureclub.co.uk ist die Website für Labels wie Virgin, Epic, Sire und BMG.	C
GW14	T807	Mindestens eine neue Wave-Musikgruppe war 1984 in London aktiv.	E
GW14	T807	Sie können Band Merchandise auf ihrer Website auf cultureclub.co.uk kaufen.	N
GW14	T807	Der Culture Club trat 1997 in London auf.	C
GW28	T808	Collier Bay ist ein kastriertes britisches Rennpferd.	E
GW28	T808	Collier Bay fuhr ausschließlich im Vereinigten Königreich.	N
GW28	T808	Collier Bay wurde in der Wildnis unbekannter Abstammung geboren.	C
GW2	T808	Collier Bay war ein Bay Wallach, der dafür bekannt war, die Startpistole zu springen.	N
GW2	T808	Collier Bay wurde von Wally Sturt trainiert.	C
GW51	T808	Collier Bay ist ein Rennpferd aus Großbritannien.	E
GW51	T808	Collier Bay war das teuerste Pferd, das von Großbritannien in der Pferderenngeschichte versteigert wurde.	N
GW51	T808	Collier Bay wurde von Lord Derby und John Gosden gezüchtet, bevor es ins Rennen kam.	C
GW28	T809	Culver City, Kalifornien ist mehr als hundert Jahre alt.	E
GW28	T809	Culver City, Kalifornien ist mehrheitlich weiß und Republikaner.	N
GW28	T809	Culver City, Kalifornien wurde im 19. Jahrhundert eingemeindet.	C
GW60	T809	Culver City wurde vor dem Beginn des Zweiten Weltkriegs eingemeindet.	E
GW60	T809	Harry Culver war der erste Bewohner von Culver City.	N
GW60	T809	Culver City war am amerikanischen Bürgerkrieg beteiligt.	C
GW61	T809	Culver City gehört zum westlichen Teil der USA.	E
GW61	T809	Harry Culver war der Gründer von Culver City, Kalifornien.	N
GW61	T809	Harry Culver wurde in Culver City geboren.	C
GW6	T810	Culver City, Kalifornien, hat eine weibliche Oberbürgermeisterin.	E
GW6	T810	Der Stadtleiter und Bürgermeister von Culver City, Kalifornien, haben die gleiche Macht.	N
GW6	T810	Thomas Aujero Small ist nicht der Bürgermeister einer amerikanischen Stadt.	C
GW12	T810	Thomas Small ist Bürgermeister, nicht Vizebürgermeister, von Culver City, Kalifornien.	E
GW12	T810	Culver City, Kalifornien hat einen Bürgermeister und einen Vize-Bürgermeister, die beide auch im Stadtrat sind.	N
GW12	T810	John M. Nachbar ist Mitglied der Stadtverwaltung und der Stadtverwaltung von Culver City.	C
GW51	T810	Culver City ist eine Stadt im US-Bundesstaat Kalifornien mit	E
GW51	T810	Culver City ist die Heimat der weltberühmten Lagunitas Brewing Company.	N
GW51	T810	Culver City hat nur 2 Mitglieder in ihrem Stadtrat vertreten.	C
GW2	T821	Columbia, South Carolina existierte als Stadt mehr als 45 Jahre, bevor es als Stadt gechartert wurde.	E
GW2	T821	Columbia, South Carolina wurde 1854 als Stadt gechartert, bevor es einen Teil des Lexington County abdeckte.	N
GW2	T821	Columbia, South Carolina, benannt nach Christopher Columbus, ist vollständig im Lexington County enthalten.	C
GW6	T821	Columbia, South Carolina, wurde 49 Jahre vor seiner Gründung als Stadt gechartert.	E
GW6	T821	Der größte Teil von Columbia, SC, liegt im Lexington County.	N
GW6	T821	Die Stadt Columbia, SC wurde nach jemandem benannt, der nicht sehr bekannt ist.	C
GW51	T821	Columbia ist eine Stadt in South Carolina, die nach dem Entdecker Columbus benannt wurde.	E
GW51	T821	Columbus ist der Name von über 60 Städten in den Vereinigten Staaten.	N
GW51	T821	Columbus wurde nach dem Krieg von 1812 in South Carolina gegründet.	C
GW14	T823	Columbus, Ohio besteht aus mehr als 2 verschiedenen Countys.	E
GW14	T823	Columbus, Ohio ist mehr besiedelt im Franklin County.	N
GW14	T823	Columbus, Ohio wurde zwei Wochen vor dem Unabhängigkeitstag beglichen.	C
GW2	T823	Columbus, Ohio ist in Nordamerika und wurde im 19. Jahrhundert besiedelt.	E
GW2	T823	Columbus umfasst weniger als die Hälfte des Franklin County, Ohio.	N
GW2	T823	Columbus, Ohio wurde 1800 gegründet.	C
GW4	T823	Columbus, Ohio wurde zum ersten Mal in der ersten Hälfte des 19. Jahrhunderts besiedelt.	E
GW4	T823	Columbus, Ohio hatte immer mehr als ein County darin.	N
GW4	T823	Die Stadt Columbus, Ohio hat keine Beziehung zu Christoph Columbus.	C
GW6	T833	DC Comics hat Comics mit dem Charakter Black Alice veröffentlicht.	E
GW6	T833	Captain Marvel ist in den Ausgaben von Day of Vengeance während des Herbstes veröffentlicht.	N
GW6	T833	Eine Ausgabe von Day of Vengeance wurde im Winter veröffentlicht.	C
GW28	T833	Day of Vengeance ist eine US-amerikanische Comic-Serie	E
GW28	T833	Day of Vengeance ist eine Multi-Charakter-Serie, in der Captain Marvel Shazam bekämpft.	N
GW28	T833	Day of Vengeance ist ein Crossover mit Marvels Captain Marvel.	C
GW51	T833	Day of Vengeance war eine monatlich erscheinende Comic-Publikation mit dem Superhelden Shadowpact.	E
GW51	T833	Day of Vengeance war die erste Darstellung von Captain Marvel als Frau.	N
GW51	T833	Tag der Rache lief für 4 Jahre in der Mitte der 2000er Jahre.	C
GW4	T834	Das Album Days of Future Passed wurde in einem Jahr aufgenommen.	E
GW4	T834	Das Album Days of Future Passed gewann einige Auszeichnungen.	N
GW4	T834	Das Album Days of Future Passed war über eine Stunde lang.	C
GW14	T834	Tony Clarke hat mindestens ein Art Rock Album produziert.	E
GW14	T834	Das Musiklabel Deram hat mehr als 2 Künstler im progressiven Rock-Genre.	N
GW14	T834	Days of Future Passed wurde kurz nach der Jahrhundertwende veröffentlicht.	C
GW6	T834	Days of Future Passed wurde 7 Tage nach der Aufnahme veröffentlicht.	E
GW6	T834	Hugh Mendl arbeitete beim Label Deram.	N
GW6	T834	Days of Future Passed wurde ursprünglich digital veröffentlicht.	C
GW61	T837	AC/DC tritt seit über 40 Jahren auf.	E
GW61	T837	Einige AC/DC-Mitglieder sind geschieden.	N
GW61	T837	AC/DC band.members waren immer voll ihrer Band gewidmet.	C
GW6	T837	EMI hat eine australische Hardrock-Band unterzeichnet.	E
GW6	T837	AC/DC wurde 1973 bei Atlantic unterzeichnet.	N
GW6	T837	AC/DC war noch nie auf der südlichen Hemisphäre.	C
GW51	T837	AC/DC ist eine australische Rock-and-Roll-Band aus Sydney und New South Wales.	E
GW51	T837	AC/DC hatte mehrere Sänger und Schlagzeuger während ihres Laufs als Band.	N
GW51	T837	AC/DC spielt seit den 1990er Jahren zusammen mit einer Band.	C
GW51	T838	The Razors Edge ist ein US-amerikanisches Heavy-Metal-Album aus dem Jahr 1990.	E
GW51	T838	The Razors Edge ist das vierte Studioalbum von Metallica.	N
GW51	T838	Razors Edge wurde im letzten Teil der 1970er Jahre aufgenommen, bevor es im September 1990 veröffentlicht wurde.	C
GW28	T838	The Razors Edge ist ein Rockalbum, das im selben Jahr aufgenommen und veröffentlicht wurde.	E
GW28	T838	Die Razors Edge läuft länger als die angegebene Länge aufgrund von geheimen Tracks von zusätzlichen Songs.	N
GW28	T838	Die Razors Edge ist 30 Jahre alt.	C
GW6	T838	Bruce Fairbairn produzierte ein Album, das in den neunziger Jahren veröffentlicht wurde.	E
GW6	T838	Der Razors Edge ist über 46 Minuten hartes Gestein.	N
GW6	T838	Atco Records veröffentlicht keine Rockalben.	C
GW60	T843	Die Macher von Deadpool haben den Film nicht geschrieben.	E
GW60	T843	Der Film wurde auch in Japan veröffentlicht.	N
GW60	T843	Deadpool hat Geld verloren.	C
GW28	T843	Deadpool ist ein US-amerikanischer Hollywood-Film.	E
GW28	T843	Deadpool ist der höchst-grossing R-bewertete Film aller Zeiten.	N
GW28	T843	Deadpool war kein profitabler Film.	C
GW51	T843	Deadpool ist ein US-amerikanischer Film mit Ryan Reynolds aus dem Jahr 2016.	E
GW51	T843	Ryan Reynolds Darstellung des Deadpools fand ursprünglich in einem Wolverine-Film statt.	N
GW51	T843	Deadpool wurde von Ryan Reynolds geschrieben und	C
GW14	T844	Dead Space hat insgesamt weniger als ein Dutzend Ausgaben.	E
GW14	T844	Image Comics hat mehr als eine Gothic Science Fiction Serie veröffentlicht.	N
GW14	T844	Dead Space erscheint halbjährlich.	C
GW51	T844	Dead Space ist eine Comic-Serie, die sich um Gothic-Stil Science-Fiction dreht.	E
GW51	T844	Dead Space war die Inspiration für die Videospielserie Dead Space.	N
GW51	T844	Dead Spaces veröffentlichte wöchentliche Ausgaben für etwa 5 Jahre in den frühen 2000er Jahren.	C
GW61	T844	Image Comics werden nächsten Monat veröffentlicht.	E
GW61	T844	Image Comics haben immer nur Gothic Science-Fiction.	N
GW61	T844	Image Comics ist eine jährliche Publikation.	C
GW60	T850	Morte e Vita ist ein Gemälde.	E
GW60	T850	Morte e Vita war Klimts letztes Gemälde.	N
GW60	T850	Morte e Vita ist eine Skulptur.	C
GW2	T850	Morte e Vita wurde Anfang des 20. Jahrhunderts in Öl gemalt.	E
GW2	T850	Morte e Vita wurde von Klimt in nur 2,5 Wochen fertiggestellt.	N
GW2	T850	Morte e Vita ist eine Skulptur von Gustav Klimt.	C
GW51	T850	Morte e Vita ist ein Ölgemälde von Gustav Klimt.	E
GW51	T850	Morte e Vita stellt einen grimmigen Schnitter und ein Kind als Darstellungen von Tod und Leben dar.	N
GW51	T850	Morte e Vita wurde in den 1920er Jahren fertig gestellt, bevor es zu seinem aktuellen Standort kam.	C
GW60	T853	Death Grips ist seit weniger als 10 Jahren aktiv.	E
GW60	T853	Death Grips hat nie mit anderen Künstlern tourt, mit denen sie arbeitet.	N
GW60	T853	Death Grips ist mit Ice Cube verbunden.	C
GW51	T853	Death Grips ist eine experimentelle Hip-Hop-Gruppe aus den westlichen USA.	E
GW51	T853	Death Grips ist in 10 Spielfilmen der letzten 3 Jahre zu sehen.	N
GW51	T853	Death Grips ist seit den frühen 2000er Jahren eine Hip-Hop-Gruppe.	C
GW28	T853	Death Grips ist eine US-amerikanische Musikband.	E
GW28	T853	Death Grips hat zahlreiche Auszeichnungen für ihre Musik gewonnen.	N
GW28	T853	Death Grips konzentriert sich auf weiche Balladen und Liebeslieder.	C
GW2	T854	Death Magnetic ist ein Metal-Album, das auf zwei Labels veröffentlicht wurde.	E
GW2	T854	Death Magnetic wurde erstmals unter dem Label Vertigo veröffentlicht.	N
GW2	T854	Death Magnetic wurde in 5 Monaten in Kalifornien fertiggestellt.	C
GW14	T854	Death Magnetic wurde in mindestens 2 verschiedenen West Coast Studios aufgenommen.	E
GW14	T854	Rick Rubin hat während seiner Karriere sowohl mit den Warner Bros. als auch mit den Vertigo-Labels zusammengearbeitet.	N
GW14	T854	Death Magnetic kann in nur einem musikalischen Genre kategorisiert werden.	C
GW51	T854	Death Magnetic ist ein Heavy-Metal-Album von Rick Rubin.	E
GW51	T854	Death Magnetic ist das letzte Studioalbum von Metallica.	N
GW51	T854	Death Magnetic ist das einzige Album in Metallicas Diskographie unter 1 Stunde.	C
GW6	T855	Die Band, die Anfang der achtziger Jahre als Mantas begann, hatte in den neunziger Jahren eine zweijährige Pause.	E
GW6	T855	Der Tod arbeitete 1998 mit Charred Walls of the Damned zusammen.	N
GW6	T855	Die Band Death wurde in einem Zustand gegründet, der ein kaltes Klima hat.	C
GW14	T855	Der Tod war in den 90er Jahren weniger als 3 Jahre inaktiv.	E
GW14	T855	Sie können Deaths Back Katalog auf empeldwords.org hören.	N
GW14	T855	Der Tod wurde unter dem Label Testament aufgenommen.	C
GW4	T855	Die Band Death hatte eine zweijährige Pause, wo sie nicht auftraten.	E
GW4	T855	Die Band Death ist mit Massacre live aufgetreten.	N
GW4	T855	Die Band Death begann im Nordosten der USA.	C
GW19	T862	Butterfinger Bonbons gibt es seit fast 100 Jahren.	E
GW19	T862	Butterfinger Bonbons sind seit ihrer Gründung unverändert geblieben.	N
GW19	T862	Die Macher des beliebten Candy Bar Butterfingers sind seit ihrer Gründung ein kleines, eng geführtes Familienunternehmen.	C
GW27	T862	Ferrero SpA ist der siebte Besitzer von Butterfinger.	E
GW27	T862	NestlŽ verkaufte Butterfinger wegen schlechten Verkaufs.	N
GW27	T862	Butterfinger ist derzeit im Besitz der Firma, die es geschaffen hat.	C
GW14	T862	Butterfinger hat eine Tagline mit Wörtern, die nicht im Englischen Wörterbuch gefunden werden.	E
GW14	T862	Ernährungsinformationen finden Sie unter butterfinger.com.	N
GW14	T862	Die Menschen aßen Butterfinger im 19. Jahrhundert.	C
GW14	T1270	Kalifornien wurde über 3 Monate vor seiner Veröffentlichung aufgenommen.	E
GW14	T1270	John Feldmann hat mehr als 1 Punk-Rock-Album unter dem BMG-Label produziert.	N
GW14	T1270	Foxy Studios ist an der Ostküste der Vereinigten Staaten.	C
GW6	T1270	John Feldman produzierte ein Album mit dem gleichen Namen wie der Zustand, in dem es aufgenommen wurde.	E
GW6	T1270	Nur von BMG veröffentlichte Alben werden in den Foxy Studios aufgenommen.	N
GW6	T1270	John Feldmann produzierte nie ein Album, das eine Deluxe-Edition hatte.	C
GW66	T1270	John Feldmann produzierte 2016 mindestens ein Album.	E
GW66	T1270	Das Album California verkaufte eine Million Exemplare.	N
GW66	T1270	Das Album California Uhr in über einer Stunde.	C
GW28	T864	Koffeinfreies Coca-Cola ist ein amerikanisches Getränk, das im 20. Jahrhundert hergestellt wurde.	E
GW28	T864	Koffeinfreie Coca-Cola ist ein beliebtes Produkt für das Unternehmen.	N
GW28	T864	Koffeinfreie Coca-Cola ist eine von mehreren Koffeinfreien Varianten des Unternehmens.	C
GW51	T864	Koffeinfreie Coca-Cola ist eine Variante des beliebten Softdrinks Cola.	E
GW51	T864	Coffeinfrei Coca-Cola wurde schließlich durch das Getränk Coke Zero ersetzt.	N
GW51	T864	Koffeinfreies Coca-Cola ist das einzige Cola-Getränk, das keine Diät-Variante hat.	C
GW6	T864	Die Coca-Cola Company führte Anfang der 80er Jahre ein Soda ohne Koffein ein.	E
GW6	T864	Koffeinfreie Diet Coke wurde vor der Koffeinfreien Coca-Cola freigelassen.	N
GW6	T864	Die Coca-Cola Company hat erst 1983 koffeinhaltige Produkte eingeführt.	C
GW11	T1307	BtoB tanzt während der Bühnenshows.	E
GW11	T1307	BtoB tanzt Hip-Hop-Stil.	N
GW11	T1307	BtoB ist ein internationaler Erfolg.	C
GW32	T1307	BetoB hat seinen Start in Seoul, Südkorea.	E
GW32	T1307	BtoB ist in Südkorea sehr beliebt.	N
GW32	T1307	BtoB gibt es seit den 1980er Jahren.	C
GW27	T1307	BtoB ist eine K-Pop-Band aus Südkorea.	E
GW27	T1307	BtoB ist auf zwei Labels, weil Kiss Entertainment keine Präsenz im Herkunftsland von BtoB hat.	N
GW27	T1307	Kiss Entertainment hat seinen Sitz im Herkunftsland von BtoB.	C
GW6	T866	Eine Rote Rübensuppe stammt aus der Ukraine.	E
GW6	T866	Green Borscht wird kalt serviert.	N
GW6	T866	Borscht wird für kurze Zeit gekocht.	C
GW12	T866	Borscht ist eine Art Suppe, die aus der Ukraine stammt.	E
GW12	T866	Eine osteuropäische Küche ist Borscht, die heiß oder kalt serviert werden kann.	N
GW12	T866	Borscht Suppe ist nur bekannt als grüne Borscht und wird kalt serviert.	C
GW11	T866	Borscht braucht eine lange Zeit, um zu kochen.	E
GW11	T866	Borscht wird oft heiß gegessen.	N
GW11	T866	Borscht ist überwiegend weiß.	C
GW51	T867	Canadian Mist ist ein Whisky aus Ontario.	E
GW51	T867	Kanadischer Mist erhielt seine Inspiration für seinen Namen, als der Schöpfer Niagara Falls beobachtete.	N
GW51	T867	Canadian Mist ist ein sehr hoher Alkohol in Volumen Whisky, etwa über die Hälfte seines Inhalts ist Alkohol.	C
GW27	T867	Canadian Mist ist ein Whisky von Brown-Forman.	E
GW27	T867	Canadian Mist hat einen der höchsten Beweise unter den kanadischen Whiskys.	N
GW27	T867	Der Beweis des kanadischen Nebels ist die Hälfte seines Alkohols in Prozent des Volumens.	C
GW6	T867	Kanadischer Nebel stammt aus Kanada.	E
GW6	T867	Brown-Forman produziert viele Sorten alkoholischer Getränke.	N
GW6	T867	70% des kanadischen Nebels ist kein Alkohol.	C
GW59	T1330	Camel wurde im Laufe der Jahre mit 6 verschiedenen Labels signiert.	E
GW59	T1330	Vor der Gründung von Camel 1971 waren alle Mitglieder mit anderen Bands zusammen.	N
GW59	T1330	Camel ist bekannt für harte Rockmusik.	C
GW28	T1330	Camel ist eine britische Rockband.	E
GW28	T1330	Camel erhielt zahlreiche Auszeichnungen für seine Musik.	N
GW28	T1330	Camel tritt seit einem halben Jahrhundert kontinuierlich auf.	C
GW67	T1330	Camel wurde durch mehrere Labels vertreten.	E
GW67	T1330	Sie sind seit 1971 auf Tourneen.	N
GW67	T1330	Das Durchschnittsalter der Mitglieder beträgt 25 Jahre.	C
GW12	T1330	Die Website camelproductions.com hat Informationen über die progressive Rockband Camel.	E
GW12	T1330	Janus und Garma sind zwei Labels, die seit 1971 mit Camel verbunden sind.	N
GW12	T1330	Camel ist seit fünfzig Jahren aktiv.	C
GW6	T870	Hassanal Bolkiah ist der Sultan eines Landes, in dem die Religion der sunnitische Islam ist.	E
GW6	T870	Das Jawi-Alphabet ist das am häufigsten verwendete in Brunei.	N
GW6	T870	Der Sultan von Brunei wird vom Volk gewählt.	C
GW51	T870	Die Nation Brunei, die Abode des Friedens, ist ein sunnitisches Mehrheitsland.	E
GW51	T870	Die Nation Brunei, die Abode des Friedens, wurde ursprünglich vom iranischen Reich gegründet.	N
GW51	T870	Die Nation Brunei, die Abode des Friedens, ist eine demokratische Legislative ohne absolute Führung.	C
GW28	T870	Nation von Brunei, die Abode des Friedens ist ein multiethnisches, mehrsprachiges Land, das von einem Monarchen regiert wird.	E
GW28	T870	Nation Brunei, die Abode des Friedens ist intolerant gegenüber anderen Religionen nicht sunnitischen Islam.	N
GW28	T870	Nation von Brunei, die Abode des Friedens ist die Mehrheit der Chinesen mit einer Minderheit malaiischer Bevölkerung.	C
GW6	T1393	Future Primitive ist ein alternativer Name für eine Band, die Post-Grunge-Musik spielt.	E
GW6	T1393	Gavin Rossdale kommt aus London.	N
GW6	T1393	Bush war 30 Jahre lang ununterbrochen aktiv.	C
GW59	T1393	Zwischen 2002 und 2010 machte Bush eine Pause.	E
GW59	T1393	Bushs beliebtestes Album wurde aufgenommen, als sie bei Interscope unterschrieben wurden.	N
GW59	T1393	Bush begann in den U-Bahn-Bars in Finnland zu spielen.	C
GW28	T1393	Bush ist eine britische Rockband.	E
GW28	T1393	Bush besteht aus drei Mitgliedern.	N
GW28	T1393	Bush ist seit den 90er Jahren kontinuierlich aufgetreten.	C
GW28	T872	Cebu City ist mehr als vier Jahrhunderte alt.	E
GW28	T872	Cebu City liegt in Asien.	N
GW28	T872	Die moderne Stadt Cebu ist ein Jahrhundert alt.	C
GW59	T872	Cebu City wurde mehr als 300 Jahre nach seiner Gründung wieder gegründet.	E
